exercise_id,exercise_name_de,equipment_id,equipment_name_de,is_primary_equipment,requirement_order,default_available,selection_group
EX000699,Einarmiger Kurzhantel-Floor-Press,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000699,Einarmiger Kurzhantel-Floor-Press,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000700,Einarmiges Bankdrücken mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000700,Einarmiges Bankdrücken mit Kurzhantel,BENCH,Flachbank,False,2,False,Trainingsbank
EX000701,Einarmiges Schrägbankdrücken mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000701,Einarmiges Schrägbankdrücken mit Kurzhantel,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000702,Kettlebell-Floor-Press,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000702,Kettlebell-Floor-Press,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000703,Kurzhantel-Floor-Press,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000703,Kurzhantel-Floor-Press,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000704,Kurzhantel-Squeeze-Press,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000704,Kurzhantel-Squeeze-Press,BENCH,Flachbank,False,2,False,Trainingsbank
EX000705,Negativbankdrücken mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000705,Negativbankdrücken mit Kurzhanteln,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000706,Schrägbankdrücken mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000706,Schrägbankdrücken mit Kurzhanteln,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000707,Schrägbankdrücken mit Kurzhanteln im Neutralgriff,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000707,Schrägbankdrücken mit Kurzhanteln im Neutralgriff,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000708,"Schrägbankdrücken mit Kurzhanteln, flacher Winkel",DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000708,"Schrägbankdrücken mit Kurzhanteln, flacher Winkel",ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000709,Alternierendes Kettlebellrudern,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000709,Alternierendes Kettlebellrudern,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000710,Alternierendes Kurzhantelrudern vorgebeugt,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000710,Alternierendes Kurzhantelrudern vorgebeugt,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000711,Batwing Row mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000711,Batwing Row mit Kurzhanteln,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000712,Einarmiges Kettlebellrudern,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000712,Einarmiges Kettlebellrudern,BENCH,Flachbank,False,2,False,Trainingsbank
EX000713,Einarmiges Kurzhantelrudern auf der Bank,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000713,Einarmiges Kurzhantelrudern auf der Bank,BENCH,Flachbank,False,2,False,Trainingsbank
EX000714,Einarmiges Kurzhantelrudern im Dreipunktstand,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000714,Einarmiges Kurzhantelrudern im Dreipunktstand,BENCH,Flachbank,False,2,False,Trainingsbank
EX000715,Einarmiges Kurzhantelrudern ohne Abstützen,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000715,Einarmiges Kurzhantelrudern ohne Abstützen,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000716,Gorilla Row mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000716,Gorilla Row mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000717,Kettlebellrudern beidarmig vorgebeugt,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000717,Kettlebellrudern beidarmig vorgebeugt,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000718,Kurzhantel Seal Row,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000718,Kurzhantel Seal Row,BENCH,Flachbank,False,2,False,Trainingsbank
EX000718,Kurzhantel Seal Row,BOX,Plyo-Box,False,3,False,Functional Training
EX000719,Kurzhantelrudern auf der Schrägbank im Neutralgriff,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000719,Kurzhantelrudern auf der Schrägbank im Neutralgriff,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000720,Kurzhantelrudern auf der Schrägbank mit weitem Ellenbogen,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000720,Kurzhantelrudern auf der Schrägbank mit weitem Ellenbogen,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000721,"Kurzhantelrudern auf der Schrägbank, brustgestützt",DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000721,"Kurzhantelrudern auf der Schrägbank, brustgestützt",ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000722,Kurzhantelrudern beidarmig vorgebeugt,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000722,Kurzhantelrudern beidarmig vorgebeugt,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000723,Renegade Row mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000723,Renegade Row mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000724,Renegade Row mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000724,Renegade Row mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000725,Block Pull,BARBELL,Langhantel,True,1,False,Langhantel
EX000725,Block Pull,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000725,Block Pull,BOX,Plyo-Box,False,3,False,Functional Training
EX000726,Bänder-Kreuzheben,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000726,Bänder-Kreuzheben,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000727,Defizit-Kreuzheben,BARBELL,Langhantel,True,1,False,Langhantel
EX000727,Defizit-Kreuzheben,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000727,Defizit-Kreuzheben,STEP,Step/Erhöhung,False,3,False,Kleinzubehör
EX000728,Kabelzug-Kreuzheben,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000728,Kabelzug-Kreuzheben,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000729,Kettlebell-Kreuzheben,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000729,Kettlebell-Kreuzheben,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000730,Kettlebell-Sumo-Kreuzheben,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000730,Kettlebell-Sumo-Kreuzheben,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000731,Konventionelles Kreuzheben mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000731,Konventionelles Kreuzheben mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000732,Kreuzheben gegen Widerstandsbänder,BARBELL,Langhantel,True,1,False,Langhantel
EX000732,Kreuzheben gegen Widerstandsbänder,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000732,Kreuzheben gegen Widerstandsbänder,BAND,Langes Widerstandsband,False,3,False,Widerstandsbänder
EX000733,"Kreuzheben mit gestreckten Beinen, Langhantel",BARBELL,Langhantel,True,1,False,Langhantel
EX000733,"Kreuzheben mit gestreckten Beinen, Langhantel",PLATES,Hantelscheiben,False,2,False,Langhantel
EX000734,Kreuzheben mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000734,Kreuzheben mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000735,Kreuzheben mit Pause unterhalb des Knies,BARBELL,Langhantel,True,1,False,Langhantel
EX000735,Kreuzheben mit Pause unterhalb des Knies,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000736,Kreuzheben mit Snatch-Griff,BARBELL,Langhantel,True,1,False,Langhantel
EX000736,Kreuzheben mit Snatch-Griff,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000737,Kreuzheben mit zwei Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000737,Kreuzheben mit zwei Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000738,Landmine-Kreuzheben,BARBELL,Langhantel,False,1,False,Langhantel
EX000738,Landmine-Kreuzheben,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000738,Landmine-Kreuzheben,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX000739,Landmine-Sumo-Kreuzheben,BARBELL,Langhantel,False,1,False,Langhantel
EX000739,Landmine-Sumo-Kreuzheben,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000739,Landmine-Sumo-Kreuzheben,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX000740,Pausen-Konventionelles Kreuzheben mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000740,Pausen-Konventionelles Kreuzheben mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000741,Pausen-Rumänisches Kreuzheben mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000741,Pausen-Rumänisches Kreuzheben mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000742,Pausen-Rumänisches Kreuzheben mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000742,Pausen-Rumänisches Kreuzheben mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000743,Pausen-Rumänisches Kreuzheben mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000743,Pausen-Rumänisches Kreuzheben mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000744,Pausen-Sumo-Kreuzheben mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000744,Pausen-Sumo-Kreuzheben mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000745,"Pausen-Trap-Bar-Kreuzheben, hohe Griffe",TRAP_BAR,Trap-/Hex-Bar,True,1,False,Spezialhanteln
EX000745,"Pausen-Trap-Bar-Kreuzheben, hohe Griffe",PLATES,Hantelscheiben,False,2,False,Langhantel
EX000746,Rack Pull oberhalb des Knies,BARBELL,Langhantel,True,1,False,Langhantel
EX000746,Rack Pull oberhalb des Knies,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000746,Rack Pull oberhalb des Knies,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000747,Rack Pull unterhalb des Knies,BARBELL,Langhantel,True,1,False,Langhantel
EX000747,Rack Pull unterhalb des Knies,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000747,Rack Pull unterhalb des Knies,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000748,Rumänisches Kreuzheben mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000748,Rumänisches Kreuzheben mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000749,Rumänisches Kreuzheben mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000749,Rumänisches Kreuzheben mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000750,Rumänisches Kreuzheben mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000750,Rumänisches Kreuzheben mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000751,Sandsack-Kreuzheben,SANDBAG,Sandsack (Training),True,1,False,Functional Training
EX000751,Sandsack-Kreuzheben,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000752,Sumo-Kreuzheben mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000752,Sumo-Kreuzheben mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000753,Tempo-Konventionelles Kreuzheben mit Langhantel (3 Sekunden exzentrisch),BARBELL,Langhantel,True,1,False,Langhantel
EX000753,Tempo-Konventionelles Kreuzheben mit Langhantel (3 Sekunden exzentrisch),PLATES,Hantelscheiben,False,2,False,Langhantel
EX000754,Tempo-Rumänisches Kreuzheben mit Kettlebells (3 Sekunden exzentrisch),KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000754,Tempo-Rumänisches Kreuzheben mit Kettlebells (3 Sekunden exzentrisch),FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000755,Tempo-Rumänisches Kreuzheben mit Kurzhanteln (3 Sekunden exzentrisch),DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000755,Tempo-Rumänisches Kreuzheben mit Kurzhanteln (3 Sekunden exzentrisch),FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000756,Tempo-Rumänisches Kreuzheben mit Langhantel (3 Sekunden exzentrisch),BARBELL,Langhantel,True,1,False,Langhantel
EX000756,Tempo-Rumänisches Kreuzheben mit Langhantel (3 Sekunden exzentrisch),PLATES,Hantelscheiben,False,2,False,Langhantel
EX000757,Tempo-Sumo-Kreuzheben mit Langhantel (3 Sekunden exzentrisch),BARBELL,Langhantel,True,1,False,Langhantel
EX000757,Tempo-Sumo-Kreuzheben mit Langhantel (3 Sekunden exzentrisch),PLATES,Hantelscheiben,False,2,False,Langhantel
EX000758,"Tempo-Trap-Bar-Kreuzheben, hohe Griffe (3 Sekunden exzentrisch)",TRAP_BAR,Trap-/Hex-Bar,True,1,False,Spezialhanteln
EX000758,"Tempo-Trap-Bar-Kreuzheben, hohe Griffe (3 Sekunden exzentrisch)",PLATES,Hantelscheiben,False,2,False,Langhantel
EX000759,"Trap-Bar-Kreuzheben, hohe Griffe",TRAP_BAR,Trap-/Hex-Bar,True,1,False,Spezialhanteln
EX000759,"Trap-Bar-Kreuzheben, hohe Griffe",PLATES,Hantelscheiben,False,2,False,Langhantel
EX000760,"Trap-Bar-Kreuzheben, tiefe Griffe",TRAP_BAR,Trap-/Hex-Bar,True,1,False,Spezialhanteln
EX000760,"Trap-Bar-Kreuzheben, tiefe Griffe",PLATES,Hantelscheiben,False,2,False,Langhantel
EX000761,Bank-Dips,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000761,Bank-Dips,BENCH,Flachbank,True,2,False,Trainingsbank
EX000762,Bank-Dips mit erhöhten Füssen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000762,Bank-Dips mit erhöhten Füssen,BENCH,Flachbank,True,2,False,Trainingsbank
EX000762,Bank-Dips mit erhöhten Füssen,BOX,Plyo-Box,False,3,False,Functional Training
EX000763,Bank-Dips mit Zusatzgewicht,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000763,Bank-Dips mit Zusatzgewicht,BENCH,Flachbank,True,2,False,Trainingsbank
EX000763,Bank-Dips mit Zusatzgewicht,BOX,Plyo-Box,False,3,False,Functional Training
EX000763,Bank-Dips mit Zusatzgewicht,PLATES,Hantelscheiben,False,4,False,Langhantel
EX000764,Dips am Parallelbarren,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000764,Dips am Parallelbarren,DIP_BARS,Dip-Barren/Parallelbarren,True,2,False,Dip-Barren
EX000765,Dips an Turnringen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000765,Dips an Turnringen,RINGS,Turnringe,True,2,False,Turnringe
EX000766,Dips mit Widerstandsband-Unterstützung,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000766,Dips mit Widerstandsband-Unterstützung,DIP_BARS,Dip-Barren/Parallelbarren,False,2,False,Dip-Barren
EX000766,Dips mit Widerstandsband-Unterstützung,BAND,Langes Widerstandsband,True,3,False,Widerstandsbänder
EX000767,Dips mit Zusatzgewicht,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000767,Dips mit Zusatzgewicht,DIP_BARS,Dip-Barren/Parallelbarren,True,2,False,Dip-Barren
EX000767,Dips mit Zusatzgewicht,PLATES,Hantelscheiben,False,3,False,Langhantel
EX000768,Trizepsbetonte Dips am Parallelbarren,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000768,Trizepsbetonte Dips am Parallelbarren,DIP_BARS,Dip-Barren/Parallelbarren,True,2,False,Dip-Barren
EX000769,Unterstützte Dips an der Maschine,ASSISTED_PULLUP,Unterstützte Klimmzug-/Dip-Maschine,True,1,False,Kraftmaschinen
EX000770,Unterstützte Ring-Dips,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000770,Unterstützte Ring-Dips,RINGS,Turnringe,True,2,False,Turnringe
EX000770,Unterstützte Ring-Dips,BAND,Langes Widerstandsband,False,3,False,Widerstandsbänder
EX000771,Bench Dip mit gebeugten Beinen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000771,Bench Dip mit gebeugten Beinen,BENCH,Flachbank,True,2,False,Trainingsbank
EX000772,Bench Dip mit gestreckten Beinen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000772,Bench Dip mit gestreckten Beinen,BENCH,Flachbank,True,2,False,Trainingsbank
EX000773,Bench Dip mit Zusatzgewicht,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000773,Bench Dip mit Zusatzgewicht,BENCH,Flachbank,True,2,False,Trainingsbank
EX000773,Bench Dip mit Zusatzgewicht,PLATES,Hantelscheiben,False,3,False,Langhantel
EX000774,California Press mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000774,California Press mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000774,California Press mit Langhantel,BENCH,Flachbank,False,3,False,Trainingsbank
EX000774,California Press mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,4,False,Langhantel mit Rack
EX000775,Close-Grip Floor Press mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000775,Close-Grip Floor Press mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000776,Einarmige French Press mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000776,Einarmige French Press mit Kurzhantel,BENCH,Flachbank,False,2,False,Trainingsbank
EX000777,Einarmiges Trizepsdrücken am Kabel,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000778,Einarmiges Trizepsdrücken an der Maschine,TRICEPS_MACHINE,Trizepsstrecker-Maschine,True,1,False,Kraftmaschinen
EX000779,Einarmiges Trizepsdrücken im Untergriff,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000780,Einarmiges Trizepsdrücken mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000781,Einarmiges Trizepsstrecken am Schlingentrainer,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000781,Einarmiges Trizepsstrecken am Schlingentrainer,TRX,Schlingentrainer/TRX,True,2,False,TRX/Schlingentrainer
EX000782,Einarmiges Trizepsstrecken über Kopf am Kabel,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000783,Einarmiges Trizepsstrecken über Kopf mit Band,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000784,Einarmiges Trizepsstrecken über Kopf mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000785,Floor Skull Crusher mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000785,Floor Skull Crusher mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000786,Floor Skull Crusher mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000786,Floor Skull Crusher mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000787,French Press am Kabel auf der Bank,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000787,French Press am Kabel auf der Bank,BENCH,Flachbank,False,2,False,Trainingsbank
EX000788,French Press am Kabel auf der Schrägbank,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000788,French Press am Kabel auf der Schrägbank,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX000789,French Press auf der Negativbank,EZ_BAR,SZ-Stange,True,1,False,Spezialhanteln
EX000789,French Press auf der Negativbank,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000789,French Press auf der Negativbank,ADJ_BENCH,Verstellbare Trainingsbank,False,3,False,Trainingsbank
EX000790,French Press auf der Schrägbank,EZ_BAR,SZ-Stange,True,1,False,Spezialhanteln
EX000790,French Press auf der Schrägbank,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000790,French Press auf der Schrägbank,ADJ_BENCH,Verstellbare Trainingsbank,False,3,False,Trainingsbank
EX000791,French Press mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000791,French Press mit Kurzhanteln,BENCH,Flachbank,False,2,False,Trainingsbank
EX000792,French Press mit Langhantel auf der Flachbank,BARBELL,Langhantel,True,1,False,Langhantel
EX000792,French Press mit Langhantel auf der Flachbank,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000792,French Press mit Langhantel auf der Flachbank,BENCH,Flachbank,False,3,False,Trainingsbank
EX000793,French Press mit SZ-Stange auf der Flachbank,EZ_BAR,SZ-Stange,True,1,False,Spezialhanteln
EX000793,French Press mit SZ-Stange auf der Flachbank,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000793,French Press mit SZ-Stange auf der Flachbank,BENCH,Flachbank,False,3,False,Trainingsbank
EX000794,French Press mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000794,French Press mit Widerstandsband,BENCH,Flachbank,False,2,False,Trainingsbank
EX000795,JM Press an der Smith-Maschine,SMITH,Multipresse/Smith Machine,True,1,False,Kraftmaschinen
EX000795,JM Press an der Smith-Maschine,BENCH,Flachbank,False,2,False,Trainingsbank
EX000796,JM Press mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000796,JM Press mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000796,JM Press mit Langhantel,BENCH,Flachbank,False,3,False,Trainingsbank
EX000796,JM Press mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,4,False,Langhantel mit Rack
EX000797,Kniendes Trizepsdrücken am Kabel,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000798,Körpergewichts-Trizepsstrecken an der Bank,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000798,Körpergewichts-Trizepsstrecken an der Bank,BENCH,Flachbank,True,2,False,Trainingsbank
EX000799,Körpergewichts-Trizepsstrecken an der Stange,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000799,Körpergewichts-Trizepsstrecken an der Stange,BARBELL,Langhantel,True,2,False,Langhantel
EX000799,Körpergewichts-Trizepsstrecken an der Stange,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000800,PJR Pullover mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000800,PJR Pullover mit Kurzhantel,BENCH,Flachbank,False,2,False,Trainingsbank
EX000801,Rolling Triceps Extension mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000801,Rolling Triceps Extension mit Kurzhanteln,BENCH,Flachbank,False,2,False,Trainingsbank
EX000802,Sitzendes Trizepsstrecken mit SZ-Stange,EZ_BAR,SZ-Stange,True,1,False,Spezialhanteln
EX000802,Sitzendes Trizepsstrecken mit SZ-Stange,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000802,Sitzendes Trizepsstrecken mit SZ-Stange,BENCH,Flachbank,False,3,False,Trainingsbank
EX000803,Sitzendes Trizepsstrecken über Kopf mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000803,Sitzendes Trizepsstrecken über Kopf mit Kurzhantel,BENCH,Flachbank,False,2,False,Trainingsbank
EX000804,Sphinx-Liegestütz,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000804,Sphinx-Liegestütz,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000805,Tate Press mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000805,Tate Press mit Kurzhanteln,BENCH,Flachbank,False,2,False,Trainingsbank
EX000806,Tiger-Bend Push-up,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000806,Tiger-Bend Push-up,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000807,Trizeps-Kickback am Kabel,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000808,Trizeps-Kickback mit beiden Armen,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000809,Trizeps-Kickback mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000809,Trizeps-Kickback mit Kurzhantel,BENCH,Flachbank,False,2,False,Trainingsbank
EX000810,Trizeps-Kickback mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000811,Trizepsdrücken am Kabel im Untergriff,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000812,Trizepsdrücken am Kabel mit gekreuzten Griffen,DUAL_CABLE,Doppel-Kabelzug/Crossover,True,1,False,Kabelzug
EX000813,Trizepsdrücken am Kabel mit gerader Stange,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000814,Trizepsdrücken am Kabel mit langsamer Exzentrik,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000815,Trizepsdrücken am Kabel mit Pause unten,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000816,Trizepsdrücken am Kabel mit Seil,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000817,Trizepsdrücken am Kabel mit V-Griff,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000818,Trizepsdrücken an der Maschine,TRICEPS_MACHINE,Trizepsstrecker-Maschine,True,1,False,Kraftmaschinen
EX000819,Trizepsdrücken mit Tubeband,TUBE_BAND,Tube-Band mit Griffen,True,1,False,Widerstandsbänder
EX000820,Trizepsdrücken mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000821,Trizepsstrecken am Schlingentrainer,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000821,Trizepsstrecken am Schlingentrainer,TRX,Schlingentrainer/TRX,True,2,False,TRX/Schlingentrainer
EX000822,Trizepsstrecken an Turnringen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000822,Trizepsstrecken an Turnringen,RINGS,Turnringe,True,2,False,Turnringe
EX000823,Trizepsstrecken mit Miniband zwischen den Händen,MINIBAND,Miniband/Loop-Band,True,1,False,Widerstandsbänder
EX000824,Trizepsstrecken über Kopf am Kabel im Kniestand,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
